,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
12511,306,PAYMENT,14962.16,C1106107804,0.0,0.0,M687635667,0.0,0.0,0,0
12512,306,PAYMENT,9816.51,C1398547583,0.0,0.0,M124202650,0.0,0.0,0,0
12513,306,PAYMENT,15775.53,C1024724949,0.0,0.0,M743023641,0.0,0.0,0,0
12514,306,TRANSFER,284826.91,C1943332705,938.0,0.0,C1998233494,206644.83,491471.74,0,0
12515,306,CASH_OUT,240177.72,C1209466768,2483.0,0.0,C639617705,0.0,240177.72,0,0
12516,306,PAYMENT,328.14,C818927654,0.0,0.0,M1363673246,0.0,0.0,0,0
12517,306,CASH_OUT,195891.59,C1920544795,187.0,0.0,C2013884460,0.0,195891.59,0,0
12518,306,CASH_OUT,111695.0,C26417813,150.0,0.0,C1072675335,316947.28,428642.28,0,0
12519,306,CASH_IN,176383.27,C1449582601,4137.0,180520.27,C186722769,373877.35,197494.08,0,0
12520,306,CASH_OUT,98005.83,C2129101424,1761.0,0.0,C57113425,0.0,98005.83,0,0
12521,306,CASH_OUT,157681.91,C1149988787,20527.0,0.0,C896737254,211545.9,369227.81,0,0
12522,306,CASH_OUT,97073.12,C1921915509,44067.0,0.0,C537281131,101093.48,198166.6,0,0
12523,306,TRANSFER,951640.45,C614949318,0.0,0.0,C291457794,3193946.02,4145586.47,0,0
12524,306,PAYMENT,22881.78,C291231500,10477.0,0.0,M1580344810,0.0,0.0,0,0
12525,306,TRANSFER,193742.43,C779203782,67795.76,0.0,C1214246548,927798.94,1121541.37,0,0
12526,306,TRANSFER,51753.24,C2035425719,119549.0,67795.76,C20663831,208451.13,260204.37,0,0
12527,306,TRANSFER,391584.62,C1057620539,49515.0,0.0,C1533525756,291937.24,683521.86,0,0
12528,306,PAYMENT,4322.84,C2101696037,0.0,0.0,M1513757890,0.0,0.0,0,0
12529,306,CASH_OUT,59373.56,C109576919,29952.0,0.0,C1922964790,199672.06,259045.62,0,0
12530,306,CASH_OUT,8465.5,C1356243054,16651.0,8185.5,C567662425,4790070.15,4798535.64,0,0
12531,306,CASH_OUT,51952.01,C934419778,298951.0,246998.99,C803970881,0.0,51952.01,0,0
12532,306,CASH_OUT,37672.57,C2019588817,22722.0,0.0,C1211010516,1134473.48,1172146.05,0,0
12533,306,PAYMENT,6868.56,C1111800050,0.0,0.0,M927742083,0.0,0.0,0,0
12534,306,CASH_OUT,91141.68,C1834157532,20498.0,0.0,C1594614893,398568.76,489710.44,0,0
12535,306,PAYMENT,19835.15,C1843860832,25411.0,5575.85,M1120482429,0.0,0.0,0,0
12536,306,PAYMENT,4376.03,C2136346139,235437.37,231061.34,M1737452706,0.0,0.0,0,0
12537,306,CASH_OUT,20789.63,C225325889,256227.0,235437.37,C1457460302,21364.42,42154.05,0,0
12538,306,PAYMENT,10004.67,C786875631,0.0,0.0,M1959772972,0.0,0.0,0,0
12539,306,CASH_OUT,89964.05,C88010385,6847.0,0.0,C532802418,1296295.83,1386259.87,0,0
12540,306,PAYMENT,3577.3,C444072302,0.0,0.0,M686437970,0.0,0.0,0,0
12541,306,CASH_OUT,40907.11,C1430243728,24607.0,0.0,C1907413284,1823573.31,1864480.42,0,0
12542,306,DEBIT,8925.24,C1591633130,95178.0,86252.76,C240020080,651284.57,660209.81,0,0
12543,306,CASH_OUT,170689.19,C189218039,69599.51,0.0,C501959726,1031478.59,1202167.78,0,0
12544,306,CASH_IN,18415.51,C152621587,51184.0,69599.51,C535896294,0.0,0.0,0,0
12545,306,PAYMENT,2521.45,C1554229005,174.0,0.0,M1954698464,0.0,0.0,0,0
12546,306,PAYMENT,28995.12,C1135828823,0.0,0.0,M553726216,0.0,0.0,0,0
12547,306,PAYMENT,10681.88,C1811290266,161335.15,150653.28,M1279831895,0.0,0.0,0,0
12548,306,CASH_OUT,425700.69,C763692667,89.0,0.0,C468086387,129496.94,555197.63,0,0
12549,306,CASH_IN,83646.24,C2020022555,70507.0,154153.24,C254938966,399220.35,315574.11,0,0
12550,306,PAYMENT,16908.2,C2073139805,0.0,0.0,M1314205877,0.0,0.0,0,0
12551,306,PAYMENT,1109.76,C61256784,0.0,0.0,M1830631405,0.0,0.0,0,0
12552,306,CASH_OUT,588673.2,C139965662,3113.0,0.0,C1311611285,232863.66,821536.86,0,0
12553,306,CASH_IN,241440.89,C1233904185,52839.0,294279.89,C983777662,0.0,0.0,0,0
12554,306,PAYMENT,29.8,C602215407,0.0,0.0,M1193618975,0.0,0.0,0,0
12555,306,PAYMENT,1890.21,C67191862,0.0,0.0,M235528852,0.0,0.0,0,0
12556,306,PAYMENT,10535.69,C1108212123,2217.0,0.0,M9209089,0.0,0.0,0,0
12557,306,PAYMENT,29043.77,C1909373166,0.0,0.0,M975570070,0.0,0.0,0,0
12558,310,CASH_IN,53595.15,C1934242476,4134727.48,4188322.63,C1892371056,843416.5,789821.35,0,0
12559,310,CASH_IN,164510.01,C1233661677,4188322.63,4352832.64,C87678461,1479750.79,1315240.79,0,0
12560,306,CASH_OUT,246370.67,C75028332,49568.0,0.0,C1001469044,72184.41,318555.08,0,0
12561,306,PAYMENT,15673.42,C657293760,12676.0,0.0,M488417760,0.0,0.0,0,0
12562,306,PAYMENT,10732.5,C2117920831,0.0,0.0,M1147548849,0.0,0.0,0,0
12563,306,PAYMENT,18798.94,C1493652968,0.0,0.0,M523544562,0.0,0.0,0,0
12564,306,CASH_OUT,184848.39,C1635480426,28224.0,0.0,C185085889,0.0,184848.39,0,0
12565,306,PAYMENT,10893.8,C1125166246,95182.0,84288.2,M1866581278,0.0,0.0,0,0
12566,306,CASH_OUT,80178.67,C259454531,31871.0,0.0,C128151726,67341.06,147519.73,0,0
12567,306,PAYMENT,8537.77,C1428110422,0.0,0.0,M1854674707,0.0,0.0,0,0
12568,306,CASH_OUT,189071.58,C1705320954,40848.0,0.0,C530406923,3656853.76,3845925.34,0,0
12569,306,PAYMENT,3449.65,C606335343,0.0,0.0,M1201981430,0.0,0.0,0,0
12570,306,CASH_OUT,22138.61,C2093087653,14649.0,0.0,C1811048161,416320.68,438459.29,0,0
12571,306,CASH_OUT,255390.82,C200660242,12490.0,0.0,C1154466202,250087.21,505478.03,0,0
12572,306,PAYMENT,3377.54,C1816300609,0.0,0.0,M741211923,0.0,0.0,0,0
12573,306,CASH_OUT,7611.1,C1721660717,111746.0,104134.9,C1561664158,377977.05,385588.15,0,0
12574,306,PAYMENT,7265.97,C198290144,18625.0,11359.03,M1874136896,0.0,0.0,0,0
12575,306,CASH_OUT,199617.08,C789672083,4727.0,0.0,C957253676,263797.75,463414.83,0,0
12576,306,PAYMENT,6855.36,C2049164398,11407.0,4551.64,M1600647370,0.0,0.0,0,0
12577,306,CASH_IN,14911.72,C1798962106,68041.0,82952.72,C1808953648,844402.99,829491.27,0,0
12578,306,CASH_IN,270537.67,C250600744,474.0,271011.67,C260663093,1318291.06,1047753.39,0,0
12579,306,PAYMENT,22741.73,C172194074,157124.0,134382.27,M632293946,0.0,0.0,0,0
12580,306,PAYMENT,16799.68,C1317846787,18677.0,1877.32,M1800522843,0.0,0.0,0,0
12581,306,PAYMENT,7684.9,C598231904,0.0,0.0,M1529777750,0.0,0.0,0,0
12582,306,CASH_OUT,154548.38,C1663621643,11369.0,0.0,C1836969521,264234.28,418782.66,0,0
12583,306,CASH_OUT,20109.61,C1384468332,31862.0,11752.39,C1598382989,146158.23,166267.84,0,0
12584,306,PAYMENT,2084.56,C1606563296,0.0,0.0,M2059023951,0.0,0.0,0,0
12585,306,CASH_OUT,322636.9,C846087635,402.0,0.0,C460999055,0.0,322636.9,0,0
12586,306,CASH_OUT,223346.03,C611596517,0.0,0.0,C1558603521,4663279.59,4886625.62,0,0
12587,310,CASH_IN,338186.38,C608050963,3199125.06,3537311.44,C979913647,1048779.64,710593.27,0,0
12588,310,CASH_IN,311218.1,C1236167378,3537311.44,3848529.53,C386656717,1253014.79,941796.69,0,0
12589,310,CASH_IN,22251.47,C290254305,3848529.53,3870781.01,C363772555,2879169.4,2856917.92,0,0
12590,310,CASH_IN,263946.47,C668493763,3870781.01,4134727.48,C1262116186,709658.78,445712.31,0,0
12591,306,CASH_OUT,144377.35,C257388302,30620.0,0.0,C1492796578,0.0,144377.35,0,0
12592,306,CASH_IN,131925.67,C1106526181,458553.0,590478.67,C760927186,86907.22,0.0,0,0
12593,306,CASH_OUT,37145.51,C40013277,154888.0,117742.49,C1298316171,2227730.78,2264876.3,0,0
12594,306,PAYMENT,31559.3,C1435428277,21488.0,0.0,M613585683,0.0,0.0,0,0
12595,306,CASH_IN,247775.11,C2006093515,4572.0,252347.11,C1632807165,166473.85,0.0,0,0
12596,306,CASH_OUT,117962.41,C1078468409,21069.0,0.0,C1124809673,20539.02,138501.43,0,0
12597,306,CASH_IN,211703.23,C882496340,999768.78,1211472.01,C687791400,1080210.62,868507.39,0,0
12598,306,CASH_IN,155434.49,C1831058842,2577364.49,2732798.99,C978646391,184500.94,29066.44,0,0
12599,306,CASH_IN,298220.78,C964691113,2279143.71,2577364.49,C1987084758,14789938.93,14491718.15,0,0
12600,306,CASH_IN,293939.98,C978258886,1985203.73,2279143.71,C947655672,6258753.68,5964813.7,0,0
12601,306,CASH_IN,21230.83,C147764724,1963972.91,1985203.73,C256470385,144285.97,123055.14,0,0
12602,306,CASH_IN,60316.16,C1010637130,1903656.75,1963972.91,C1493834692,412754.68,352438.52,0,0
12603,306,CASH_IN,119852.68,C2104476786,1783804.07,1903656.75,C1038164028,143979.85,24127.17,0,0
12604,306,CASH_IN,121748.4,C127317159,1662055.67,1783804.07,C936900032,1384716.9,1262968.5,0,0
12605,306,CASH_IN,58763.51,C987878597,1603292.16,1662055.67,C1221890079,3388652.68,3329889.17,0,0
12606,306,CASH_IN,391820.15,C244969796,1211472.01,1603292.16,C624172381,492307.15,100487.0,0,0
12607,306,CASH_IN,221175.02,C149333379,778593.76,999768.78,C150538081,4024163.88,3802988.86,0,0
12608,306,CASH_IN,120107.53,C1391258661,3072356.34,3192463.87,C1455152406,326182.19,206074.67,0,0
12609,306,CASH_IN,187785.97,C1561143338,590807.79,778593.76,C1506680573,5555020.33,5367234.36,0,0
12610,306,CASH_IN,132282.46,C1762293277,458525.33,590807.79,C2143132450,338294.36,206011.9,0,0
12611,306,CASH_IN,244919.23,C975232111,213606.1,458525.33,C1253461000,5027554.94,4782635.71,0,0
12612,306,CASH_IN,147777.92,C217790640,65828.19,213606.1,C1746094698,463538.27,315760.36,0,0
12613,306,DEBIT,5691.81,C313835750,71520.0,65828.19,C325807049,4771398.98,4777090.8,0,0
12614,306,PAYMENT,490.9,C1747699912,0.0,0.0,M568218866,0.0,0.0,0,0
12615,306,CASH_OUT,230342.24,C2043474859,10734.0,0.0,C1851763744,0.0,230342.24,0,0
12616,306,CASH_IN,245446.58,C613607798,210.0,245656.58,C1811923932,50054.0,0.0,0,0
12617,306,CASH_OUT,128418.49,C1758735618,0.0,0.0,C155046850,392638.91,521057.4,0,0
12618,306,CASH_IN,339557.36,C272614623,2732798.99,3072356.34,C1012275645,676859.17,337301.82,0,0
12619,306,CASH_IN,46920.26,C1802510237,3192463.87,3239384.13,C1509543564,683539.46,636619.2,0,0
12620,306,CASH_OUT,139734.24,C2019635606,30206.0,0.0,C702784204,0.0,139734.24,0,0
12621,306,PAYMENT,1017.68,C1187528207,12265.0,11247.32,M521657817,0.0,0.0,0,0
12622,306,PAYMENT,23826.6,C1527614479,5585.0,0.0,M564163527,0.0,0.0,0,0
12623,306,CASH_OUT,318032.34,C894547971,49867.0,0.0,C1405652720,0.0,318032.34,0,0
12624,306,CASH_OUT,61993.66,C355042875,451933.58,389939.93,C442126572,584865.27,646858.93,0,0
12625,306,CASH_IN,434608.58,C21979930,17325.0,451933.58,C1533832232,0.0,0.0,0,0
12626,306,CASH_OUT,75867.12,C1932767270,35074.0,0.0,C359139330,83244.57,159111.7,0,0
12627,306,CASH_OUT,125314.5,C2101066857,12298.0,0.0,C2017815663,0.0,125314.5,0,0
12628,306,CASH_IN,48315.87,C1670315919,191250.0,239565.87,C752587152,617534.78,569218.91,0,0
12629,306,PAYMENT,14806.08,C1164537325,101667.0,86860.92,M1112939273,0.0,0.0,0,0
12630,306,CASH_OUT,227800.66,C1565031539,11581.0,0.0,C801512396,222817.01,450617.67,0,0
12631,306,CASH_IN,154357.16,C337740564,5144656.51,5299013.67,C2144293702,171382.75,17025.59,0,0
12632,306,CASH_IN,389088.34,C466591748,3239384.13,3628472.47,C1140304793,560581.38,171493.05,0,0
12633,306,CASH_IN,15541.99,C1915098983,5129114.52,5144656.51,C1008398877,31630.0,0.0,0,0
12634,306,CASH_IN,455873.16,C384433634,4673241.36,5129114.52,C1353106715,1335972.48,880099.32,0,0
12635,306,CASH_IN,1871.12,C744479899,4671370.24,4673241.36,C102047979,421469.75,419598.63,0,0
12636,306,CASH_IN,89012.5,C985369436,4582357.74,4671370.24,C1675496905,873101.1,784088.6,0,0
12637,306,CASH_IN,445567.54,C2096302859,4136790.19,4582357.74,C344694363,1266188.65,820621.11,0,0
12638,306,CASH_IN,91512.26,C1305405514,4045277.94,4136790.19,C649976984,7467725.97,7376213.71,0,0
12639,306,CASH_IN,162224.16,C736604850,3883053.77,4045277.94,C902685421,402703.66,240479.5,0,0
12640,306,CASH_IN,214480.38,C1073795544,3668573.39,3883053.77,C1425526511,853830.92,639350.54,0,0
12641,306,CASH_IN,40100.92,C1966642846,3628472.47,3668573.39,C1925589877,713895.21,673794.28,0,0
12642,306,PAYMENT,11771.63,C263476188,11359.03,0.0,M721760081,0.0,0.0,0,0
12643,306,TRANSFER,717439.59,C1779286916,100164.0,0.0,C808403331,54674.68,772114.27,0,0
12644,306,CASH_OUT,231074.1,C2106044217,87661.0,0.0,C998182007,0.0,231074.1,0,0
12645,306,PAYMENT,1290.46,C1200248746,0.0,0.0,M1173854125,0.0,0.0,0,0
12646,306,CASH_IN,236926.92,C735166194,50247.0,287173.92,C95641548,0.0,0.0,0,0
12647,306,CASH_IN,297683.13,C1970617594,192581.0,490264.13,C667763085,607081.38,309398.25,0,0
12648,306,CASH_IN,195462.66,C584549279,9951370.73,10146833.39,C274056984,464687.22,269224.56,0,0
12649,306,CASH_IN,148729.09,C170102830,9802641.65,9951370.73,C408650965,982981.11,834252.02,0,0
12650,306,CASH_IN,67352.0,C499676752,9735289.64,9802641.65,C899227961,105071.61,37719.61,0,0
12651,306,CASH_IN,184594.42,C1640416881,9550695.22,9735289.64,C233546507,1670679.86,1486085.44,0,0
12652,306,CASH_IN,199435.67,C1080890939,9351259.55,9550695.22,C1907413284,2023008.99,1864480.42,0,0
12653,306,CASH_IN,2718.77,C548862286,9348540.78,9351259.55,C1140165110,2186442.1,2183723.32,0,0
12654,306,CASH_IN,87519.78,C2067854935,9261020.99,9348540.78,C717395036,345004.3,257484.52,0,0
12655,306,CASH_IN,202869.32,C1985673749,9058151.68,9261020.99,C1260825459,461971.64,259102.32,0,0
12656,306,CASH_IN,147640.99,C922404915,8910510.69,9058151.68,C468124774,251476.15,103835.16,0,0
12657,306,CASH_IN,122418.39,C1640455500,8788092.3,8910510.69,C412607184,131393.85,8975.46,0,0
12658,306,CASH_IN,3164.43,C1446733196,8784927.86,8788092.3,C1659285226,67627.07,64462.64,0,0
12659,306,CASH_IN,238636.41,C1233202237,8546291.45,8784927.86,C61241800,1861477.14,1622840.73,0,0
12660,306,CASH_IN,160486.76,C1769456548,8385804.7,8546291.45,C2110019455,324366.54,163879.78,0,0
12661,306,CASH_IN,22419.96,C319068654,8363384.73,8385804.7,C360835975,372765.9,350345.94,0,0
12662,306,CASH_IN,117249.36,C1292518884,8246135.37,8363384.73,C1204379108,327217.03,209967.67,0,0
12663,306,CASH_IN,89572.12,C297155603,8156563.25,8246135.37,C365826147,3721822.65,3632250.53,0,0
12664,306,CASH_IN,90384.44,C1254492667,8066178.81,8156563.25,C761418376,283933.97,193549.52,0,0
12665,306,CASH_IN,565627.04,C838723006,7500551.76,8066178.81,C1426467609,594081.84,28454.8,0,0
12666,306,CASH_IN,7589.51,C708758490,7492962.26,7500551.76,C934543764,2016554.06,2008964.55,0,0
12667,306,CASH_IN,140619.16,C1030089030,3018.0,143637.16,C1232648444,5756308.99,5615689.83,0,0
12668,306,CASH_OUT,68583.81,C590368270,32707.0,0.0,C1456464490,0.0,68583.81,0,0
12669,306,CASH_OUT,14856.67,C2138977406,0.0,0.0,C519289512,17735.12,32591.78,0,0
12670,306,CASH_IN,45119.37,C498823357,45456.13,90575.5,C915095684,0.0,0.0,0,0
12671,306,CASH_OUT,311901.22,C1141120393,56409.0,0.0,C1115776256,4660032.96,4971934.17,0,0
12672,306,PAYMENT,6048.41,C593734955,40591.3,34542.89,M1679871519,0.0,0.0,0,0
12673,306,CASH_IN,18146.3,C1706786864,22445.0,40591.3,C269191267,124071.15,105924.86,0,0
12674,306,TRANSFER,742039.16,C1419674457,0.0,0.0,C588727704,2862054.88,3604094.04,0,0
12675,306,TRANSFER,451833.77,C240729019,9949.0,0.0,C1967381438,0.0,451833.77,0,0
12676,306,PAYMENT,8189.2,C1287628135,0.0,0.0,M1470248835,0.0,0.0,0,0
12677,306,CASH_OUT,119489.51,C821906445,105154.0,0.0,C1022328609,0.0,119489.51,0,0
12678,306,CASH_OUT,61478.05,C1988490488,19864.0,0.0,C560211992,4236188.55,4297666.61,0,0
12679,306,PAYMENT,9753.76,C1136124212,90575.5,80821.74,M1894608238,0.0,0.0,0,0
12680,306,CASH_OUT,579981.72,C698743138,31875.0,0.0,C249250503,0.0,579981.72,0,0
12681,306,CASH_OUT,97678.13,C1501438797,15307.0,0.0,C1125800578,1385421.72,1483099.85,0,0
12682,306,PAYMENT,17749.58,C1473323118,244.0,0.0,M683894081,0.0,0.0,0,0
12683,306,CASH_OUT,16160.68,C1457278669,12012.0,0.0,C1344532196,4872.79,21033.46,0,0
12684,306,CASH_OUT,235354.15,C802539093,60355.0,0.0,C965789093,0.0,235354.15,0,0
12685,306,PAYMENT,26419.65,C1716316176,5506.0,0.0,M255728247,0.0,0.0,0,0
12686,306,CASH_OUT,72430.3,C425461151,344.0,0.0,C15954012,0.0,72430.3,0,0
12687,306,CASH_OUT,92808.61,C1287491283,597288.0,504479.39,C1938138619,37094.97,129903.58,0,0
12688,306,TRANSFER,291.51,C1693564235,556113.93,555822.41,C1213840392,3759597.52,3759889.03,0,0
12689,306,CASH_IN,132397.93,C1780660661,423716.0,556113.93,C531140268,602096.65,469698.73,0,0
12690,306,CASH_OUT,257008.15,C1271123709,11128.0,0.0,C521888853,1592.97,258601.12,0,0
12691,306,CASH_IN,90341.71,C1246904119,7402620.55,7492962.26,C1670705895,206463.48,116121.77,0,0
12692,306,CASH_IN,254762.86,C1855105616,7147857.69,7402620.55,C903221986,2121102.93,2137899.86,0,0
12693,306,CASH_IN,33386.33,C675705808,7114471.36,7147857.69,C562132144,4281714.2,4248327.87,0,0
12694,306,CASH_IN,472207.25,C895010370,1261265.49,1733472.74,C377820093,4237923.2,3765715.95,0,0
12695,306,CASH_IN,264645.57,C1754379628,2891287.04,3155932.6,C1316588923,1451446.03,1186800.46,0,0
12696,306,CASH_IN,167441.37,C1174498041,2723845.66,2891287.04,C1182850090,1507706.15,1340264.78,0,0
12697,306,CASH_IN,112019.09,C252010952,2611826.57,2723845.66,C1044230622,26843296.94,26731277.85,0,0
12698,306,CASH_IN,66579.44,C2020858444,2545247.14,2611826.57,C1654613871,205972.92,139393.49,0,0
12699,306,CASH_IN,258978.82,C854825388,2286268.31,2545247.14,C1707848943,5011307.67,4752328.85,0,0
12700,306,CASH_IN,80285.12,C1114728326,2205983.2,2286268.31,C116867741,105533.16,25248.04,0,0
12701,306,CASH_IN,178526.76,C837344559,2027456.44,2205983.2,C904707493,681395.72,502868.97,0,0
12702,306,CASH_IN,152730.34,C1987545009,1874726.1,2027456.44,C343726619,498492.0,345761.66,0,0
12703,306,CASH_IN,141253.36,C1490359536,1733472.74,1874726.1,C1592599549,310329.73,169076.37,0,0
12704,306,CASH_IN,83069.78,C884894940,1178195.72,1261265.49,C951850941,448820.48,365750.7,0,0
12705,306,CASH_IN,50160.27,C720996523,3234081.12,3284241.4,C1397801751,365819.15,315658.88,0,0
12706,306,CASH_IN,57837.59,C1575906383,1120358.13,1178195.72,C1020099442,148422.49,90584.91,0,0
12707,306,CASH_IN,157094.68,C1728142381,963263.45,1120358.13,C1991609410,193933.52,36838.84,0,0
12708,306,CASH_IN,336800.77,C1262046162,626462.68,963263.45,C1179710407,4216169.98,3879369.21,0,0
12709,306,CASH_IN,207642.21,C53301916,418820.46,626462.68,C491376320,547098.86,339456.65,0,0
12710,306,CASH_IN,154073.89,C1331605867,264746.57,418820.46,C393217947,3201030.41,3046956.52,0,0
12711,306,CASH_IN,248689.19,C683711122,16057.38,264746.57,C172071505,668546.4,419857.21,0,0
12712,306,CASH_OUT,5962.62,C1374889470,22020.0,16057.38,C170683199,664603.54,670566.16,0,0
12713,306,TRANSFER,38745.11,C1146162649,364571.0,325825.89,C707721902,52005.29,90750.4,0,0
12714,306,CASH_IN,287093.17,C1078257590,2022.0,289115.17,C11896723,11174823.84,10887730.67,0,0
12715,306,CASH_IN,78148.52,C240558984,3155932.6,3234081.12,C835249921,1335798.06,1257649.55,0,0
12716,306,CASH_IN,70888.67,C1734502831,3284241.4,3355130.07,C1806125220,287691.12,216802.45,0,0
12717,306,CASH_IN,78632.01,C1376141654,7035839.35,7114471.36,C1470808125,150395.48,71763.48,0,0
12718,306,CASH_IN,92338.63,C1726538617,6061914.31,6154252.94,C1021054928,8071477.09,7979138.46,0,0
12719,306,CASH_IN,250139.59,C893531337,6785699.76,7035839.35,C423733860,1143337.11,893197.52,0,0
12720,306,CASH_IN,185156.5,C1701084870,6600543.26,6785699.76,C521142541,3796568.56,3611412.06,0,0
12721,306,CASH_IN,99635.82,C455877316,6500907.44,6600543.26,C363323157,1295087.33,1195451.51,0,0
12722,310,CASH_IN,159509.74,C555689138,2900217.94,3059727.68,C703274962,1794226.45,1634716.71,0,0
12723,310,CASH_IN,139397.38,C724808241,3059727.68,3199125.06,C536413978,284113.2,144715.82,0,0
12724,306,CASH_IN,11758.27,C1684039783,6489149.17,6500907.44,C1243930415,15163.54,3405.26,0,0
12725,306,CASH_IN,82515.76,C1160947859,6406633.4,6489149.17,C1997289076,187547.2,105031.44,0,0
12726,306,CASH_IN,77616.47,C251533582,6329016.93,6406633.4,C725942730,1599732.03,1522115.56,0,0
12727,306,CASH_IN,174763.99,C840541530,6154252.94,6329016.93,C133492165,772448.53,597684.54,0,0
12728,306,CASH_IN,125774.79,C737939301,5936139.51,6061914.31,C1286711147,1263236.25,1137461.46,0,0
12729,306,CASH_IN,132071.18,C45976314,3355130.07,3487201.25,C1285818477,2955437.5,2823366.32,0,0
12730,306,CASH_IN,623485.24,C1053835622,5312654.27,5936139.51,C201276231,824706.14,201220.9,0,0
12731,306,CASH_IN,619275.06,C991819521,4693379.21,5312654.27,C1476386131,1163881.31,544606.25,0,0
12732,306,CASH_IN,177725.59,C815773891,4515653.62,4693379.21,C1628737580,16669376.77,16491651.19,0,0
12733,306,CASH_IN,23358.46,C1887217849,4492295.16,4515653.62,C1033732516,186504.49,163146.03,0,0
12734,306,CASH_IN,446548.1,C499319149,4045747.06,4492295.16,C932150399,4708633.52,4262085.43,0,0
12735,306,CASH_IN,217236.99,C1162467329,3828510.08,4045747.06,C1510334034,1231522.76,1014285.78,0,0
12736,306,CASH_IN,23680.35,C734883288,3804829.73,3828510.08,C693587476,2769167.5,2745487.15,0,0
12737,306,CASH_IN,8522.65,C1603688596,3796307.08,3804829.73,C279944912,9892.66,1370.01,0,0
12738,306,CASH_IN,309105.83,C961295302,3487201.25,3796307.08,C496922881,3032889.94,2723784.11,0,0
12739,306,CASH_OUT,2014.89,C988521610,21327.0,19312.11,C1114055374,0.0,2014.89,0,0
12740,306,TRANSFER,271151.06,C723447602,19312.11,0.0,C2007888588,358466.77,629617.83,0,0
12741,306,CASH_OUT,340488.63,C2041088578,19445.0,0.0,C1278442884,77205.79,417694.43,0,0
12742,306,PAYMENT,17667.62,C953443175,32435.0,14767.38,M697602571,0.0,0.0,0,0
12743,306,CASH_IN,166240.12,C1480510910,24348.0,190588.12,C1536331651,2171704.48,2005464.36,0,0
12744,306,TRANSFER,725680.61,C787797194,11567.0,0.0,C1097136315,0.0,725680.61,0,0
12745,306,PAYMENT,19659.0,C30496825,497.0,0.0,M1030920226,0.0,0.0,0,0
12746,306,CASH_OUT,390453.09,C825811098,40268.0,0.0,C1572081481,1303230.43,1693683.52,0,0
12747,306,CASH_IN,168138.27,C534875784,10896.0,179034.27,C1308523440,135605.14,0.0,0,0
12748,306,TRANSFER,673136.61,C1029713918,41039.0,0.0,C1837922574,2595658.99,3178728.95,0,0
12749,306,CASH_IN,42336.22,C52854755,11146.0,53482.22,C415178321,73991.62,31655.4,0,0
12750,306,CASH_IN,152596.97,C254032500,72108.0,224704.97,C716844317,7386613.22,7234016.26,0,0
12751,306,CASH_OUT,367372.77,C1833561423,1433.0,0.0,C642995933,53966.45,421339.22,0,0
12752,306,CASH_OUT,208775.78,C1342054609,9947.0,0.0,C1931758887,77736656.59,77945432.37,0,0
12753,306,CASH_OUT,215726.39,C1881113145,11553.0,0.0,C1165447931,1703863.22,1919589.61,0,0
12754,306,CASH_OUT,440952.32,C1835138519,4320.0,0.0,C1691017538,0.0,440952.32,0,0
12755,306,TRANSFER,323659.85,C1620595120,0.0,0.0,C2044199427,372146.88,695806.73,0,0
12756,306,TRANSFER,613402.55,C1242475017,0.0,0.0,C1813141665,2717300.54,3330703.09,0,0
12757,306,TRANSFER,1207320.7,C1437145411,0.0,0.0,C179239461,4422087.92,5629408.62,0,0
12758,306,CASH_IN,69176.0,C1000651035,11338355.53,11407531.52,C2087513441,480587.48,411411.48,0,0
12759,306,CASH_IN,29043.43,C1162735142,9009435.4,9038478.84,C16333224,397683.62,368640.18,0,0
12760,306,CASH_IN,118298.97,C78868862,8891136.43,9009435.4,C1155490669,578361.06,460062.09,0,0
12761,306,CASH_IN,126593.14,C2142581626,8764543.29,8891136.43,C1146327115,24569453.71,24442860.57,0,0
12762,306,CASH_IN,265792.42,C5816407,8498750.87,8764543.29,C1193346593,760920.21,495127.79,0,0
12763,306,CASH_IN,199072.03,C666685550,8299678.84,8498750.87,C1925329680,4723201.46,4524129.43,0,0
12764,306,CASH_IN,50368.02,C1403340304,10746.0,61114.02,C2130834072,1349614.58,1299246.56,0,0
12765,306,CASH_IN,12997.78,C2050975694,61114.02,74111.8,C1921512450,1498502.99,1485505.21,0,0
12766,306,CASH_IN,89555.25,C1919266503,74111.8,163667.05,C1061940664,638926.49,549371.24,0,0
12767,306,PAYMENT,10283.48,C529684872,87624.3,77340.82,M2081367760,0.0,0.0,0,0
12768,306,PAYMENT,4965.14,C1840553603,0.0,0.0,M1210793793,0.0,0.0,0,0
12769,306,CASH_OUT,1786.18,C637860233,184.0,0.0,C229017430,36985.26,38771.44,0,0
12770,306,CASH_OUT,44923.79,C1902718426,0.0,0.0,C1017105771,51487.57,96411.36,0,0
12771,306,CASH_OUT,357943.79,C1225623266,26591.0,0.0,C129942530,348551.59,706495.37,0,0
12772,306,PAYMENT,8298.65,C129630222,84573.0,76274.35,M62457938,0.0,0.0,0,0
12773,306,TRANSFER,404448.35,C1659590391,37559.0,0.0,C1323591300,0.0,404448.35,0,0
12774,306,CASH_OUT,98869.13,C272324775,105522.0,6652.87,C268654225,9131.56,108000.69,0,0
12775,306,PAYMENT,12123.9,C1958887114,0.0,0.0,M1912516388,0.0,0.0,0,0
